file1,file2,bottleneck_distance
051,044,14.4560317993164
051,050,3.38581466674805
051,078,5.98125267028809
051,087,6.19799423217773
051,093,6.41838073730469
051,108,10.1735420227051
051,097,5.95170211791992
051,083,8.29792785644531
051,054,5.41090393066406
051,040,12.879753112793
051,068,6.25434303283691
051,069,6.75576972961426
051,041,13.5821151733398
051,055,4.06588745117188
051,082,7.29613494873047
051,096,6.3552360534668
051,109,10.4981956481934
051,080,5.98125267028809
051,094,6.69895553588867
051,043,12.4745960235596
051,057,3.9002685546875
051,056,2.47402954101562
051,042,12.9873676300049
051,095,6.2537899017334
051,081,7.33862495422363
051,019,11.7645950317383
051,025,10.9907608032227
051,031,8.57178497314453
051,030,9.03759765625
051,024,9.64905548095703
051,018,14.8013458251953
051,032,8.22582244873047
051,026,10.2925567626953
051,027,8.89004516601562
051,033,7.636962890625
051,037,10.9878387451172
051,023,11.2894477844238
051,022,10.092098236084
051,036,7.09575653076172
051,020,12.1406517028809
051,034,7.49219512939453
051,008,12.0119094848633
051,009,10.4112167358398
051,035,6.67749786376953
051,021,9.75601196289062
051,038,10.8788185119629
051,004,11.9339370727539
051,010,10.601318359375
051,011,12.6218700408936
051,005,11.8557415008545
051,039,11.9086074829102
051,013,12.188455581665
051,007,10.2914543151855
051,006,11.6314697265625
051,012,14.3818511962891
051,016,14.4798545837402
051,002,10.9103031158447
051,003,11.9423408508301
051,017,14.6748542785645
051,001,11.311840057373
051,015,13.6069831848145
051,029,8.02354431152344
051,028,7.56536865234375
051,014,13.248779296875
051,000,10.6444549560547
051,107,9.07192993164062
051,098,8.09076499938965
051,067,5.79688262939453
051,073,6.25063323974609
051,072,6.38537979125977
051,066,7.08652305603027
051,099,5.86261367797852
051,106,10.3624992370605
051,104,9.02791976928711
051,110,13.967357635498
051,058,4.67262268066406
051,070,7.30557441711426
051,064,5.83211517333984
051,065,7.34807205200195
051,071,7.21445846557617
051,059,3.49140167236328
051,111,14.4678726196289
051,105,10.4292755126953
051,101,7.25822830200195
051,075,6.65585327148438
051,061,6.05856704711914
051,049,4.67116546630859
051,048,7.33237457275391
051,060,4.34729385375977
051,074,6.01828765869141
051,100,9.66749572753906
051,102,7.85972213745117
051,089,6.70039176940918
051,062,5.76034736633301
051,076,6.33175659179688
051,077,6.02841949462891
051,063,5.52256393432617
051,088,6.85678482055664
051,103,7.90369415283203
045,044,2.60383200645447
045,050,15.266414642334
045,078,17.4234848022461
045,087,15.1648712158203
045,093,12.1690139770508
045,108,6.63249206542969
045,097,11.4597396850586
045,083,14.9030990600586
045,054,14.3737182617188
045,040,6.31418228149414
045,068,15.960319519043
045,069,16.1097717285156
045,041,6.07852935791016
045,055,13.8516654968262
045,082,14.1126708984375
045,096,14.9618759155273
045,109,6.01020240783691
045,080,16.4272994995117
045,094,13.4910278320312
045,043,3.63943481445312
045,057,15.1102752685547
045,056,13.9526290893555
045,042,4.0289192199707
045,095,13.6255264282227
045,081,15.9561614990234
045,019,6.99367141723633
045,025,9.2590217590332
045,031,10.4961242675781
045,030,11.948169708252
045,024,9.02166366577148
045,018,6.18982696533203
045,032,11.948169708252
045,026,10.0938873291016
045,027,10.6276931762695
045,033,11.6080169677734
045,037,6.42360305786133
045,023,8.93011474609375
045,022,8.47838973999023
045,036,10.8986625671387
045,020,7.52898406982422
045,034,10.8849220275879
045,008,15.2143936157227
045,009,18.618127822876
045,035,10.8035316467285
045,021,9.00519180297852
045,038,5.835205078125
045,004,10.2841339111328
045,010,18.618127822876
045,011,10.061710357666
045,005,15.4366607666016
045,039,7.19098663330078
045,013,7.77823257446289
045,007,18.618127822876
045,006,16.7794647216797
045,012,9.32976913452148
045,016,7.5895881652832
045,002,18.618127822876
045,003,17.7710113525391
045,017,6.28622817993164
045,001,18.618127822876
045,015,7.47544097900391
045,029,9.74847793579102
045,028,11.1697540283203
045,014,8.32973098754883
045,000,18.618127822876
045,107,5.99427032470703
045,098,11.2129821777344
045,067,16.19482421875
045,073,16.320686340332
045,072,16.2735366821289
045,066,16.7203750610352
045,099,11.548828125
045,106,6.89212036132812
045,104,6.235107421875
045,110,5.26826286315918
045,058,14.8762741088867
045,070,16.3296737670898
045,064,13.7620544433594
045,065,15.2092208862305
045,071,16.4209213256836
045,059,13.9985656738281
045,111,5.476318359375
045,105,7.10515594482422
045,101,11.3214416503906
045,075,16.7419967651367
045,061,13.1924591064453
045,049,11.6966133117676
045,048,10.1717414855957
045,060,14.43408203125
045,074,16.982536315918
045,100,10.5484580993652
045,102,6.20402145385742
045,089,15.3302001953125
045,062,13.372314453125
045,076,17.1225357055664
045,077,17.5594482421875
045,063,13.5342636108398
045,088,16.3022766113281
045,103,6.51573181152344
044,050,15.1362762451172
044,078,15.9518585205078
044,087,13.693244934082
044,093,10.6973876953125
044,108,5.56332397460938
044,097,11.0971794128418
044,083,13.4314727783203
044,054,14.9252853393555
044,040,4.64105987548828
044,068,14.4886932373047
044,069,14.6381454467773
044,041,4.4054069519043
044,055,13.8890609741211
044,082,12.6410446166992
044,096,13.4902496337891
044,109,5.23867034912109
044,080,14.9556732177734
044,094,12.019401550293
044,043,2.64740204811096
044,057,13.7240524291992
044,056,14.2216873168945
044,042,2.80564117431641
044,095,12.1539001464844
044,081,14.4845352172852
044,019,6.63111114501953
044,025,8.89646148681641
044,031,10.1335639953613
044,030,12.059684753418
044,024,8.65910339355469
044,018,5.82726669311523
044,032,12.1912136077881
044,026,9.73132705688477
044,027,9.24896621704102
044,033,12.0493202209473
044,037,6.06104278564453
044,023,8.56755447387695
044,022,8.11582946777344
044,036,10.5361022949219
044,020,7.16642379760742
044,034,10.5223617553711
044,008,13.7427673339844
044,009,18.4160575866699
044,035,10.4409713745117
044,021,8.64263153076172
044,038,5.25382614135742
044,004,8.81250762939453
044,010,18.7188758850098
044,011,8.38858795166016
044,005,13.9650344848633
044,039,5.51786422729492
044,013,6.10511016845703
044,007,18.7188758850098
044,006,15.3078384399414
044,012,7.65664672851562
044,016,7.22702789306641
044,002,18.7188758850098
044,003,16.2993850708008
044,017,5.92366790771484
044,001,18.6079292297363
044,015,7.11288070678711
044,029,9.38591766357422
044,028,10.0822601318359
044,014,7.96717071533203
044,000,18.7188758850098
044,107,6.66493606567383
044,098,9.74135589599609
044,067,14.7231979370117
044,073,14.8490600585938
044,072,14.8019104003906
044,066,15.2487487792969
044,099,11.1862678527832
044,106,5.42049407958984
044,104,6.70894622802734
044,110,3.54545783996582
044,058,13.4046478271484
044,070,14.8580474853516
044,064,12.2904281616211
044,065,13.7375946044922
044,071,14.9492950439453
044,059,12.5269393920898
044,111,3.75351333618164
044,105,5.63352966308594
044,101,9.84981536865234
044,075,15.2703704833984
044,061,11.720832824707
044,049,13.3697357177734
044,048,11.8448638916016
044,060,12.9624557495117
044,074,15.5109100341797
044,100,10.1858978271484
044,102,7.87714385986328
044,089,13.8585739135742
044,062,12.1912136077881
044,076,15.6509094238281
044,077,16.0878219604492
044,063,12.0626373291016
044,088,14.8306503295898
044,103,7.83317184448242
050,078,6.53299713134766
050,087,6.78834533691406
050,093,6.53299713134766
050,108,11.3762130737305
050,097,6.53299713134766
050,083,8.29792785644531
050,054,8.79671859741211
050,040,13.5599975585938
050,068,6.53299713134766
050,069,6.75576972961426
050,041,14.2623596191406
050,055,7.45170211791992
050,082,7.29613494873047
050,096,6.6956901550293
050,109,11.7008666992188
050,080,6.53299713134766
050,094,7.47988128662109
050,043,12.9684677124023
050,057,6.20642852783203
050,056,5.85984420776367
050,042,12.9873676300049
050,095,6.53299713134766
050,081,7.33862495422363
050,019,12.9672660827637
050,025,12.193431854248
050,031,9.25202941894531
050,030,9.71784210205078
050,024,10.8517265319824
050,018,15.7556991577148
050,032,8.90606689453125
050,026,10.9728012084961
050,027,9.57028961181641
050,033,8.31720733642578
050,037,11.3579349517822
050,023,12.4921188354492
050,022,11.2947692871094
050,036,10.4815711975098
050,020,13.3433227539062
050,034,8.9249153137207
050,008,12.0119094848633
050,009,12.2707386016846
050,035,9.85561370849609
050,021,10.958683013916
050,038,11.5183486938477
050,004,11.9339370727539
050,010,12.8011302947998
050,011,14.2709999084473
050,005,11.8557415008545
050,039,12.5888519287109
050,013,12.6193237304688
050,007,12.4800395965576
050,006,11.9348659515381
050,012,14.3818511962891
050,016,15.6825256347656
050,002,12.0392780303955
050,003,11.9423408508301
050,017,15.8775253295898
050,001,12.1210079193115
050,015,14.8096542358398
050,029,8.86563491821289
050,028,8.24561309814453
050,014,14.4514503479004
050,000,10.8178939819336
050,107,10.274600982666
050,098,8.09076499938965
050,067,6.53299713134766
050,073,6.53299713134766
050,072,6.53299713134766
050,066,7.08652305603027
050,099,6.91420364379883
050,106,11.5651702880859
050,104,10.2305908203125
050,110,13.967357635498
050,058,6.53299713134766
050,070,7.30557441711426
050,064,6.53299713134766
050,065,7.65568161010742
050,071,7.21445846557617
050,059,5.79756164550781
050,111,15.0938529968262
050,105,11.6319465637207
050,101,8.46089935302734
050,075,6.65585327148438
050,061,7.26123809814453
050,049,3.56980133056641
050,048,5.09467315673828
050,060,6.69301605224609
050,074,6.53299713134766
050,100,10.0784072875977
050,102,9.06239318847656
050,089,6.53299713134766
050,062,6.07957077026367
050,076,6.53299713134766
050,077,6.53299713134766
050,063,6.53299713134766
050,088,6.86351013183594
050,103,9.10636520385742
078,087,2.52737426757812
078,093,5.25447082519531
078,108,10.7909927368164
078,097,6.05810546875
078,083,2.66824340820312
078,054,8.70168685913086
078,040,14.3755798339844
078,068,2.27584075927734
078,069,1.61386108398438
078,041,15.0779418945312
078,055,7.35667037963867
078,082,3.31081390380859
078,096,2.69904327392578
078,109,12.5467834472656
078,080,1.38774299621582
078,094,3.93245697021484
078,043,13.784049987793
078,057,5.6687126159668
078,056,5.97600936889648
078,042,13.7027206420898
078,095,3.79795837402344
078,081,2.50060653686523
078,019,15.9259414672852
078,025,13.5849609375
078,031,10.0676116943359
078,030,10.5334243774414
078,024,13.5129623413086
078,018,16.5712814331055
078,032,9.72164916992188
078,026,11.7883834838867
078,027,10.385871887207
078,033,9.13278961181641
078,037,12.1650695800781
078,023,13.3186645507812
078,022,15.0029373168945
078,036,10.3865394592285
078,020,15.6546401977539
078,034,8.98802185058594
078,008,12.0119094848633
078,009,12.2707386016846
078,035,9.76058197021484
078,021,14.3736801147461
078,038,12.3339309692383
078,004,11.9339370727539
078,010,12.8011302947998
078,011,14.175968170166
078,005,11.8557415008545
078,039,13.4044342041016
078,013,13.4349060058594
078,007,12.4800395965576
078,006,11.9348659515381
078,012,13.4440269470215
078,016,17.1424179077148
078,002,12.0392780303955
078,003,11.9423408508301
078,017,16.8720626831055
078,001,12.1210079193115
078,015,16.9937744140625
078,029,9.51937103271484
078,028,9.06119537353516
078,014,16.7589340209961
078,000,10.8178939819336
078,107,11.4292144775391
078,098,6.21050262451172
078,067,2.47043037414551
078,073,2.9598503112793
078,072,3.09459686279297
078,066,3.01346206665039
078,099,6.89614868164062
078,106,10.531364440918
078,104,11.1883773803711
078,110,12.8479690551758
078,058,4.3790283203125
078,070,3.18463897705078
078,064,3.66143035888672
078,065,2.95511436462402
078,071,3.42787170410156
078,059,3.49793243408203
078,111,13.3985977172852
078,105,10.3183288574219
078,101,6.10204315185547
078,075,1.82399559020996
078,061,5.58149719238281
078,049,9.50040054321289
078,048,11.5934410095215
078,060,6.59798431396484
078,074,2.72750473022461
078,100,15.2103481292725
078,102,11.4876022338867
078,089,4.09958267211914
078,062,5.98453903198242
078,076,2.00195217132568
078,077,1.89239597320557
078,063,3.88922119140625
078,088,3.31160354614258
078,103,10.9077529907227
087,093,2.99585723876953
087,108,9.16132354736328
087,097,3.79949188232422
087,083,2.3575165271759
087,054,8.65859222412109
087,040,12.1169662475586
087,068,2.63014245033264
087,069,2.69262623786926
087,041,12.8193283081055
087,055,7.31357574462891
087,082,2.60441589355469
087,096,3.03790092468262
087,109,10.9171142578125
087,080,3.13569259643555
087,094,2.76293754577637
087,043,11.5254364013672
087,057,5.5158576965332
087,056,6.08687973022461
087,042,11.4441070556641
087,095,2.62751960754395
087,081,2.65346145629883
087,019,13.6673278808594
087,025,11.3263473510742
087,031,7.80899810791016
087,030,8.27481079101562
087,024,11.2543487548828
087,018,14.3126678466797
087,032,7.46303558349609
087,026,9.52976989746094
087,027,8.12725830078125
087,033,7.41741943359375
087,037,9.90645599365234
087,023,11.0600509643555
087,022,12.7443237304688
087,036,10.3434448242188
087,020,13.3960266113281
087,034,8.78678894042969
087,008,12.0119094848633
087,009,12.2707386016846
087,035,9.71748733520508
087,021,12.1150665283203
087,038,10.0753173828125
087,004,11.9339370727539
087,010,12.8011302947998
087,011,14.1328735351562
087,005,11.8557415008545
087,039,11.262149810791
087,013,11.8493957519531
087,007,12.4800395965576
087,006,11.9348659515381
087,012,13.4009323120117
087,016,14.8838043212891
087,002,12.0392780303955
087,003,11.9423408508301
087,017,14.6134490966797
087,001,12.1210079193115
087,015,14.7351608276367
087,029,7.26075744628906
087,028,6.80258178710938
087,014,14.5003204345703
087,000,10.8178939819336
087,107,9.79954528808594
087,098,3.95188903808594
087,067,2.63118410110474
087,073,3.00294494628906
087,072,3.13769149780273
087,066,3.31173133850098
087,099,4.63753509521484
087,106,8.90169525146484
087,104,8.92976379394531
087,110,10.9289169311523
087,058,4.22617340087891
087,070,2.66057467460632
087,064,2.62957835197449
087,065,3.11446189880371
087,071,2.94423294067383
087,059,3.45483779907227
087,111,11.6210708618164
087,105,8.68865966796875
087,101,4.47237396240234
087,075,3.13021087646484
087,061,5.53840255737305
087,049,8.62602996826172
087,048,11.287239074707
087,060,6.55488967895508
087,074,2.78044700622559
087,100,13.6223602294922
087,102,9.22898864746094
087,089,2.7642822265625
087,062,5.94144439697266
087,076,3.30108261108398
087,077,2.54196977615356
087,063,2.56633758544922
087,088,1.97630310058594
087,103,8.64913940429688
093,108,10.3811569213867
093,097,2.1635627746582
093,083,3.00539779663086
093,054,7.61959457397461
093,040,9.34634780883789
093,068,3.79130554199219
093,069,3.94075775146484
093,041,9.82347106933594
093,055,6.41838073730469
093,082,2.74773979187012
093,096,2.79286193847656
093,109,10.457706451416
093,080,4.25828552246094
093,094,2.94172668457031
093,043,10.0324363708496
093,057,5.99576187133789
093,056,6.41838073730469
093,042,9.15764999389648
093,095,2.98409652709961
093,081,3.78714752197266
093,019,10.6714706420898
093,025,8.33049011230469
093,031,4.81314086914062
093,030,5.27895355224609
093,024,8.25849151611328
093,018,11.3168106079102
093,032,5.81813430786133
093,026,6.934814453125
093,027,6.38595581054688
093,033,6.37842178344727
093,037,7.78723526000977
093,023,8.06419372558594
093,022,9.74846649169922
093,036,9.30444717407227
093,020,10.4001693725586
093,034,7.7477912902832
093,008,12.0119094848633
093,009,12.2707386016846
093,035,8.67848968505859
093,021,9.11920928955078
093,038,8.86737060546875
093,004,11.9339370727539
093,010,12.8011302947998
093,011,13.0938758850098
093,005,11.8557415008545
093,039,10.2231521606445
093,013,10.8103981018066
093,007,12.4800395965576
093,006,11.9348659515381
093,012,12.8273162841797
093,016,11.8879470825195
093,002,12.0392780303955
093,003,11.9423408508301
093,017,11.6175918579102
093,001,12.1210079193115
093,015,11.7393035888672
093,029,4.38801002502441
093,028,5.84389495849609
093,014,11.5044631958008
093,000,11.0175380706787
093,107,10.4645538330078
093,098,3.02194595336914
093,067,4.02581024169922
093,073,5.76568603515625
093,072,5.45906066894531
093,066,4.55136108398438
093,099,1.89925575256348
093,106,9.12021636962891
093,104,8.18208694458008
093,110,10.4490127563477
093,058,4.70607757568359
093,070,4.16065979003906
093,064,3.18017578125
093,065,3.70049285888672
093,071,4.25190734863281
093,059,3.66577911376953
093,111,12.8409042358398
093,105,8.86164474487305
093,101,5.11936187744141
093,075,4.57298278808594
093,061,4.49940490722656
093,049,8.66444778442383
093,048,8.2913818359375
093,060,5.51589202880859
093,074,4.81352233886719
093,100,10.6265029907227
093,102,6.23313140869141
093,089,4.81276702880859
093,062,4.90244674682617
093,076,4.95352172851562
093,077,5.39043426513672
093,063,2.88376998901367
093,088,4.49656295776367
093,103,5.65328216552734
108,097,10.0329360961914
108,083,8.27060699462891
108,054,10.4835166931152
108,040,9.53420257568359
108,068,10.3907928466797
108,069,9.70401763916016
108,041,9.96873092651367
108,055,9.96146392822266
108,082,8.29964065551758
108,096,9.50387573242188
108,109,1.75579071044922
108,080,9.79480743408203
108,094,8.27921295166016
108,043,6.93441390991211
108,057,9.49140548706055
108,056,10.062427520752
108,042,7.91912078857422
108,095,10.3980407714844
108,081,9.32366943359375
108,019,6.68428039550781
108,025,8.74358367919922
108,031,7.26958465576172
108,030,7.30436706542969
108,024,8.67158508300781
108,018,5.88043594360352
108,032,8.30764007568359
108,026,6.94700622558594
108,027,5.54449462890625
108,033,6.48599624633789
108,037,7.32369232177734
108,023,8.47728729248047
108,022,8.16899871826172
108,036,5.65681457519531
108,020,7.2195930480957
108,034,5.45902252197266
108,008,10.2012596130371
108,009,13.2551918029785
108,035,5.46283721923828
108,021,8.69580078125
108,038,7.4925537109375
108,004,10.2144660949707
108,010,13.3567810058594
108,011,10.0139389038086
108,005,10.2360458374023
108,039,8.56305694580078
108,013,8.59352874755859
108,007,13.3567810058594
108,006,10.2260208129883
108,012,9.33167266845703
108,016,7.28019714355469
108,002,13.3567810058594
108,003,11.1385192871094
108,017,6.08106994628906
108,001,13.3567810058594
108,015,7.16604995727539
108,029,6.16154479980469
108,028,4.53726196289062
108,014,8.02033996582031
108,000,13.3567810058594
108,107,1.16498374938965
108,098,7.40220642089844
108,067,10.374397277832
108,073,10.1124153137207
108,072,10.2471618652344
108,066,10.0878829956055
108,099,8.57422637939453
108,106,1.82183456420898
108,104,2.98945999145508
108,110,4.60795593261719
108,058,9.25013732910156
108,070,9.69718170166016
108,064,9.56181335449219
108,065,8.57672882080078
108,071,9.78842926025391
108,059,8.06891632080078
108,111,4.29433059692383
108,105,2.9042911529541
108,101,5.30479049682617
108,075,10.109504699707
108,061,6.55996704101562
108,049,7.80641174316406
108,048,6.28153991699219
108,060,8.51138305664062
108,074,10.3500442504883
108,100,10.2390670776367
108,102,5.54846572875977
108,089,9.7518310546875
108,062,8.04138946533203
108,076,10.4900436401367
108,077,10.9269561767578
108,063,9.15265655517578
108,088,9.66978454589844
108,103,5.03882217407227
097,083,4.03879547119141
097,054,6.22939300537109
097,040,8.48485946655273
097,068,5.5214958190918
097,069,4.74439239501953
097,041,9.02402877807617
097,055,5.7396240234375
097,082,4.37631988525391
097,096,3.59649658203125
097,109,11.1839027404785
097,080,5.06192016601562
097,094,2.12564849853516
097,043,10.7586326599121
097,057,5.26956558227539
097,056,5.8405876159668
097,042,9.88384628295898
097,095,2.26014709472656
097,081,4.59078216552734
097,019,9.86783599853516
097,025,7.52685546875
097,031,4.37203311920166
097,030,4.47531890869141
097,024,7.59281158447266
097,018,10.5131759643555
097,032,5.20041275024414
097,026,6.58659362792969
097,027,6.03773498535156
097,033,5.05741119384766
097,037,6.10696411132812
097,023,7.26055908203125
097,022,8.94483184814453
097,036,7.14088439941406
097,020,9.59653472900391
097,034,5.584228515625
097,008,11.4179878234863
097,009,10.9171409606934
097,035,6.51492691040039
097,021,8.31557464599609
097,038,6.70380783081055
097,004,11.9339370727539
097,010,10.6464462280273
097,011,12.6218700408936
097,005,11.8557415008545
097,039,8.05958938598633
097,013,9.49236679077148
097,007,10.378776550293
097,006,11.4427490234375
097,012,13.5535125732422
097,016,11.0843124389648
097,002,11.4034996032715
097,003,11.9423408508301
097,017,10.8139572143555
097,001,11.4031524658203
097,015,10.9356689453125
097,029,4.64002704620361
097,028,5.49567413330078
097,014,10.7008285522461
097,000,12.0154724121094
097,107,10.6711578369141
097,098,3.74814224243164
097,067,5.66465759277344
097,073,6.56932067871094
097,072,6.34025192260742
097,066,5.37096405029297
097,099,3.48150253295898
097,106,9.77330780029297
097,104,8.90828323364258
097,110,11.1752090454102
097,058,3.97988128662109
097,070,4.96429443359375
097,064,3.09865188598633
097,065,4.50412750244141
097,071,5.0555419921875
097,059,3.12115859985352
097,111,12.4926834106445
097,105,9.56027221679688
097,101,5.34398651123047
097,075,6.23469543457031
097,061,3.47296905517578
097,049,9.50040054321289
097,048,9.30313873291016
097,060,3.35232925415039
097,074,5.97315979003906
097,100,10.1359329223633
097,102,5.60188293457031
097,089,4.73124313354492
097,062,3.79119873046875
097,076,6.58160400390625
097,077,6.19406890869141
097,063,2.95151519775391
097,088,5.40485382080078
097,103,6.11152648925781
083,054,8.96787643432617
083,040,12.0514831542969
083,068,2.41005325317383
083,069,2.4197301864624
083,041,12.5575561523438
083,055,8.11436462402344
083,082,1.97847747802734
083,096,3.03790092468262
083,109,10.0263977050781
083,080,3.52533340454102
083,094,3.06383895874023
083,043,11.2636642456055
083,057,7.64430618286133
083,056,8.21532821655273
083,042,11.1823348999023
083,095,3.10620880126953
083,081,1.94254302978516
083,019,13.4055557250977
083,025,11.0645751953125
083,031,7.54722595214844
083,030,8.01303863525391
083,024,10.9925765991211
083,018,14.050895690918
083,032,7.70233917236328
083,026,9.26799774169922
083,027,7.86548614501953
083,033,7.72670364379883
083,037,10.1457595825195
083,023,10.7982788085938
083,022,12.482551574707
083,036,10.6527290344238
083,020,13.1342544555664
083,034,9.09607315063477
083,008,12.0119094848633
083,009,12.2707386016846
083,035,10.0267715454102
083,021,11.8532943725586
083,038,10.3146209716797
083,004,11.9339370727539
083,010,12.8011302947998
083,011,14.4421577453613
083,005,11.8557415008545
083,039,11.5714340209961
083,013,12.1586799621582
083,007,12.4800395965576
083,006,11.9348659515381
083,012,13.7102165222168
083,016,14.6220321655273
083,002,12.0392780303955
083,003,11.9423408508301
083,017,14.351676940918
083,001,12.1210079193115
083,015,14.473388671875
083,029,6.99898529052734
083,028,6.54080963134766
083,014,14.2385482788086
083,000,10.8178939819336
083,107,8.90882873535156
083,098,4.12039566040039
083,067,2.68462371826172
083,073,4.30282211303711
083,072,4.45306015014648
083,066,3.71868705749512
083,099,4.37576293945312
083,106,8.01097869873047
083,104,8.66799163818359
083,110,10.3275833129883
083,058,6.35462188720703
083,070,2.34089946746826
083,064,2.96542739868164
083,065,3.85111618041992
083,071,3.08809089660645
083,059,5.31432342529297
083,111,10.730354309082
083,105,7.79794311523438
083,101,3.5932445526123
083,075,2.66002178192139
083,061,5.84768676757812
083,049,8.3642578125
083,048,11.0254669189453
083,060,6.86417388916016
083,074,3.21746826171875
083,100,13.3605880737305
083,102,8.96721649169922
083,089,2.85616302490234
083,062,6.25072860717773
083,076,3.0617790222168
083,077,2.78356170654297
083,063,3.00588226318359
083,088,2.3575165271759
083,103,8.38736724853516
054,040,13.349006652832
054,068,10.9775276184082
054,069,10.0583648681641
054,041,14.0513687133789
054,055,1.51126098632812
054,082,9.83235168457031
054,096,6.66521072387695
054,109,10.8081703186035
054,080,8.83152008056641
054,094,7.21343994140625
054,043,12.7574768066406
054,057,4.06065368652344
054,056,2.93687438964844
054,042,12.9873676300049
054,095,6.2537899017334
054,081,9.03379058837891
054,019,12.0745697021484
054,025,11.3007354736328
054,031,9.04103851318359
054,030,9.50685119628906
054,024,10.2613945007324
054,018,15.1113204956055
054,032,8.69507598876953
054,026,10.7618103027344
054,027,9.35929870605469
054,033,8.10621643066406
054,037,11.2978134155273
054,023,11.599422454834
054,022,10.4020729064941
054,036,7.45966339111328
054,020,12.450626373291
054,034,7.96144866943359
054,008,12.0119094848633
054,009,10.3817100524902
054,035,7.14675140380859
054,021,10.2449226379395
054,038,11.3073577880859
054,004,11.9339370727539
054,010,9.91103744506836
054,011,12.6218700408936
054,005,11.8557415008545
054,039,12.3778610229492
054,013,12.408332824707
054,007,9.45318603515625
054,006,11.6314697265625
054,012,14.3818511962891
054,016,14.7898292541504
054,002,10.9103031158447
054,003,11.9423408508301
054,017,14.9848289489746
054,001,11.311840057373
054,015,13.9169578552246
054,029,8.4927978515625
054,028,8.03462219238281
054,014,13.5587539672852
054,000,10.0190124511719
054,107,9.38190460205078
054,098,8.56971740722656
054,067,11.1206893920898
054,073,11.6615371704102
054,072,11.7962837219238
054,066,7.86560821533203
054,099,8.93753433227539
054,106,10.6724739074707
054,104,9.33789443969727
054,110,13.967357635498
054,058,5.11163330078125
054,070,9.76199722290039
054,064,6.24242401123047
054,065,7.75936889648438
054,071,9.36734390258789
054,059,5.20375442504883
054,111,14.7778472900391
054,105,10.7392501831055
054,101,7.56820297241211
054,075,7.85334777832031
054,061,6.3685417175293
054,049,5.34828567504883
054,048,7.34504699707031
054,060,4.65726852416992
054,074,11.4291915893555
054,100,11.7881889343262
054,102,8.16969680786133
054,089,6.40745544433594
054,062,5.45317649841309
054,076,8.13506698608398
054,077,8.34604263305664
054,063,6.09225463867188
054,088,7.47671127319336
054,103,8.21366882324219
040,068,12.9124145507812
040,069,13.0618667602539
040,041,1.82322311401367
040,055,12.6819591522217
040,082,11.5591049194336
040,096,11.9139709472656
040,109,9.47889709472656
040,080,13.37939453125
040,094,10.4431228637695
040,043,3.26996994018555
040,057,12.6819591522217
040,056,12.6819591522217
040,042,2.28526306152344
040,095,10.5776214599609
040,081,12.9082565307617
040,019,8.61333084106445
040,025,9.38716506958008
040,031,7.52124404907227
040,030,9.44736480712891
040,024,10.7288703918457
040,018,5.57658004760742
040,032,10.0225563049316
040,026,8.72882843017578
040,027,7.94866180419922
040,033,10.7490158081055
040,037,3.44872283935547
040,023,9.08847808837891
040,022,10.2858276367188
040,036,7.92378234863281
040,020,8.23727416992188
040,034,7.91004180908203
040,008,12.1664886474609
040,009,16.8397789001465
040,035,7.82865142822266
040,021,10.6219139099121
040,038,2.64150619506836
040,004,10.5514183044434
040,010,18.3639335632324
040,011,4.40127563476562
040,005,12.3887557983398
040,039,1.75123977661133
040,013,3.01089668273926
040,007,18.178092956543
040,006,13.731559753418
040,012,5.06865310668945
040,016,5.8980712890625
040,002,17.4540748596191
040,003,14.7231063842773
040,017,5.70307159423828
040,001,17.0316505432129
040,015,6.77094268798828
040,029,6.77359771728516
040,028,8.78195571899414
040,014,7.12914657592773
040,000,20.2512664794922
040,107,9.51333618164062
040,098,10.2964706420898
040,067,13.1469192504883
040,073,14.8867950439453
040,072,14.5801696777344
040,066,13.6724700927734
040,099,10.6642875671387
040,106,9.32925415039062
040,104,9.17678833007812
040,110,5.59642791748047
040,058,12.4647407531738
040,070,13.2817687988281
040,064,10.7141494750977
040,065,12.8216018676758
040,071,13.3730163574219
040,059,11.4244422912598
040,111,5.91005325317383
040,105,9.14042663574219
040,101,8.94319152832031
040,075,13.694091796875
040,061,10.54248046875
040,049,14.3833084106445
040,048,12.2124099731445
040,060,11.3861770629883
040,074,13.9346313476562
040,100,11.587230682373
040,102,9.71380615234375
040,089,12.2822952270508
040,062,10.3244094848633
040,076,14.0746307373047
040,077,14.5115432739258
040,063,10.4863586425781
040,088,13.5211410522461
040,103,9.25148773193359
068,069,2.54596328735352
068,041,13.6147766113281
068,055,9.63251113891602
068,082,2.44295120239258
068,096,4.97488403320312
068,109,11.0836181640625
068,080,2.36922836303711
068,094,3.76408767700195
068,043,12.3208847045898
068,057,6.91687393188477
068,056,8.04065322875977
068,042,12.2395553588867
068,095,4.77331924438477
068,081,2.49199676513672
068,019,14.462776184082
068,025,12.1217956542969
068,031,8.60444641113281
068,030,9.07025909423828
068,024,12.0497970581055
068,018,15.1081161499023
068,032,9.17606735229492
068,026,10.3252182006836
068,027,8.92270660400391
068,033,9.73635482788086
068,037,11.1451683044434
068,023,11.8554992675781
068,022,13.5397720336914
068,036,12.6623802185059
068,020,14.1914749145508
068,034,11.1057243347168
068,008,12.0119094848633
068,009,12.2707386016846
068,035,12.0364227294922
068,021,12.910514831543
068,038,12.2253036499023
068,004,11.9339370727539
068,010,12.8011302947998
068,011,16.4518089294434
